"SpeciesAbv","Yrr","Quarter","FlagAbv","SumOfNumber","SumOfWeight","Lon","Lat"
"YFT",2012,2.00,"CHN",27.00,1.50,-102.50,-7.50
"YFT",2012,2.00,"JPN",789.00,,-147.50,-7.50
"YFT",2012,2.00,"JPN",122.00,,-147.50,-2.50
"YFT",2012,2.00,"JPN",80.00,,-147.50,2.50
"YFT",2012,2.00,"JPN",17.00,,-147.50,7.50
"YFT",2012,2.00,"JPN",6.00,,-142.50,-12.50
"YFT",2012,2.00,"JPN",4.00,,-142.50,-7.50
"YFT",2012,2.00,"JPN",60.00,,-142.50,-2.50
"YFT",2012,2.00,"JPN",258.00,,-142.50,2.50
"YFT",2012,2.00,"JPN",272.00,,-142.50,7.50
"YFT",2012,2.00,"JPN",16.00,,-137.50,-12.50
"YFT",2012,2.00,"JPN",265.00,,-137.50,-7.50
"YFT",2012,2.00,"JPN",1.00,,-137.50,-2.50
"YFT",2012,2.00,"JPN",109.00,,-137.50,2.50
"YFT",2012,2.00,"JPN",65.00,,-137.50,7.50
"YFT",2012,2.00,"JPN",3.00,,-132.50,-17.50
"YFT",2012,2.00,"JPN",2240.00,,-132.50,-12.50
"YFT",2012,2.00,"JPN",4046.00,,-132.50,-7.50
"YFT",2012,2.00,"JPN",278.00,,-132.50,-2.50
"YFT",2012,2.00,"JPN",54.00,,-132.50,2.50
"YFT",2012,2.00,"JPN",102.00,,-132.50,7.50
"YFT",2012,2.00,"JPN",8.00,,-127.50,-17.50
"YFT",2012,2.00,"JPN",3064.00,,-127.50,-12.50
"YFT",2012,2.00,"JPN",5004.00,,-127.50,-7.50
"YFT",2012,2.00,"JPN",215.00,,-127.50,-2.50
"YFT",2012,2.00,"JPN",153.00,,-127.50,2.50
"YFT",2012,2.00,"JPN",18.00,,-127.50,7.50
"YFT",2012,2.00,"JPN",468.00,,-122.50,-17.50
"YFT",2012,2.00,"JPN",632.00,,-122.50,-12.50
"YFT",2012,2.00,"JPN",2523.00,,-122.50,-7.50
"YFT",2012,2.00,"JPN",16.00,,-122.50,-2.50
"YFT",2012,2.00,"JPN",95.00,,-122.50,2.50
"YFT",2012,2.00,"JPN",3.00,,-122.50,7.50
"YFT",2012,2.00,"JPN",15.00,,-117.50,-22.50
"YFT",2012,2.00,"JPN",281.00,,-117.50,-17.50
"YFT",2012,2.00,"JPN",222.00,,-117.50,-12.50
"YFT",2012,2.00,"JPN",672.00,,-117.50,-7.50
"YFT",2012,2.00,"JPN",2.00,,-117.50,2.50
"YFT",2012,2.00,"JPN",14.00,,-112.50,-22.50
"YFT",2012,2.00,"JPN",83.00,,-112.50,-17.50
"YFT",2012,2.00,"JPN",109.00,,-112.50,-12.50
"YFT",2012,2.00,"JPN",179.00,,-112.50,-7.50
"YFT",2012,2.00,"JPN",1.00,,-112.50,2.50
"YFT",2012,2.00,"JPN",2.00,,-112.50,7.50
"YFT",2012,2.00,"JPN",8.00,,-107.50,-22.50
"YFT",2012,2.00,"JPN",48.00,,-107.50,-17.50
"YFT",2012,2.00,"JPN",1381.00,,-107.50,-12.50
"YFT",2012,2.00,"JPN",972.00,,-107.50,-7.50
"YFT",2012,2.00,"JPN",4.00,,-102.50,-17.50
"YFT",2012,2.00,"JPN",338.00,,-102.50,-12.50
"YFT",2012,2.00,"JPN",391.00,,-102.50,-7.50
"YFT",2012,2.00,"JPN",635.00,,-97.50,-12.50
"YFT",2012,2.00,"JPN",5.00,,-97.50,-7.50
"YFT",2012,2.00,"JPN",26.00,,-92.50,-17.50
"YFT",2012,2.00,"JPN",706.00,,-92.50,-12.50
"YFT",2012,2.00,"JPN",1.00,,-87.50,-22.50
"YFT",2012,2.00,"JPN",94.00,,-87.50,-17.50
"YFT",2012,2.00,"JPN",12.00,,-87.50,-12.50
"YFT",2012,2.00,"JPN",27.00,,-82.50,-17.50
"YFT",2012,2.00,"KOR",13.00,0.60,-147.50,-12.50
"YFT",2012,2.00,"KOR",16.00,0.58,-147.50,-7.50
"YFT",2012,2.00,"KOR",102.00,5.25,-147.50,-2.50
"YFT",2012,2.00,"KOR",416.00,14.81,-147.50,2.50
"YFT",2012,2.00,"KOR",124.00,4.40,-147.50,7.50
"YFT",2012,2.00,"KOR",10.00,0.69,-142.50,-2.50
"YFT",2012,2.00,"KOR",97.00,3.84,-142.50,2.50
"YFT",2012,2.00,"KOR",19.00,0.73,-142.50,7.50
"YFT",2012,2.00,"KOR",16.00,0.40,-137.50,-7.50
"YFT",2012,2.00,"KOR",30.00,1.11,-137.50,2.50
"YFT",2012,2.00,"KOR",20.00,0.87,-137.50,7.50
"YFT",2012,2.00,"KOR",7.00,0.14,-132.50,-7.50
"YFT",2012,2.00,"KOR",5.00,0.27,-132.50,2.50
"YFT",2012,2.00,"KOR",16.00,0.65,-132.50,7.50
"YFT",2012,2.00,"KOR",1.00,0.06,-127.50,2.50
"YFT",2012,2.00,"PYF",35.00,1.25,-147.50,-22.50
"YFT",2012,2.00,"PYF",919.00,27.03,-147.50,-17.50
"YFT",2012,2.00,"PYF",1960.00,50.87,-147.50,-12.50
"YFT",2012,2.00,"PYF",24.00,0.48,-147.50,-7.50
"YFT",2012,2.00,"PYF",22.00,1.04,-142.50,-22.50
"YFT",2012,2.00,"PYF",1724.00,43.13,-142.50,-17.50
"YFT",2012,2.00,"PYF",369.00,10.11,-142.50,-12.50
"YFT",2012,2.00,"PYF",96.00,3.71,-137.50,-17.50
"YFT",2012,2.00,"PYF",7.00,0.27,-137.50,-12.50
"YFT",2012,2.00,"PYF",8.00,0.31,-132.50,-17.50
"YFT",2012,2.00,"TWN",2.00,0.05,-147.50,-32.50
"YFT",2012,2.00,"TWN",7.00,0.29,-147.50,-27.50
"YFT",2012,2.00,"TWN",129.00,4.06,-147.50,-12.50
"YFT",2012,2.00,"TWN",1229.00,34.70,-147.50,-7.50
"YFT",2012,2.00,"TWN",1097.00,40.78,-147.50,-2.50
"YFT",2012,2.00,"TWN",9.00,0.26,-147.50,2.50
"YFT",2012,2.00,"TWN",24.00,0.64,-142.50,-32.50
"YFT",2012,2.00,"TWN",32.00,1.09,-142.50,-7.50
"YFT",2012,2.00,"TWN",47.00,1.97,-142.50,-2.50
"YFT",2012,2.00,"TWN",14.00,0.45,-142.50,2.50
"YFT",2012,2.00,"TWN",3.00,0.13,-142.50,17.50
"YFT",2012,2.00,"TWN",17.00,0.82,-142.50,22.50
"YFT",2012,2.00,"TWN",22.00,0.60,-137.50,-32.50
"YFT",2012,2.00,"TWN",14.00,0.53,-137.50,-2.50
"YFT",2012,2.00,"TWN",29.00,1.64,-137.50,22.50
"YFT",2012,2.00,"TWN",56.00,1.47,-132.50,-32.50
"YFT",2012,2.00,"TWN",19.00,0.66,-132.50,-27.50
"YFT",2012,2.00,"TWN",6.00,0.19,-132.50,-22.50
"YFT",2012,2.00,"TWN",157.00,5.88,-132.50,-17.50
"YFT",2012,2.00,"TWN",256.00,7.08,-132.50,-12.50
"YFT",2012,2.00,"TWN",122.00,3.18,-132.50,-7.50
"YFT",2012,2.00,"TWN",14.00,0.41,-127.50,-32.50
"YFT",2012,2.00,"TWN",55.00,1.46,-127.50,-27.50
"YFT",2012,2.00,"TWN",181.00,6.18,-127.50,-17.50
"YFT",2012,2.00,"TWN",3.00,0.16,-122.50,-32.50
"YFT",2012,2.00,"TWN",22.00,0.65,-122.50,-27.50
"YFT",2012,2.00,"TWN",40.00,1.04,-117.50,-27.50
"YFT",2012,2.00,"USA",10.00,,-147.50,17.50
"YFT",2012,2.00,"USA",6.00,,-147.50,22.50
"YFT",2012,2.00,"USA",52.00,,-147.50,27.50
"YFT",2012,2.00,"USA",3.00,,-142.50,17.50
"YFT",2012,2.00,"USA",91.00,,-142.50,22.50
"YFT",2012,2.00,"VUT",1.00,0.02,-147.50,-32.50
"YFT",2012,2.00,"VUT",73.00,1.58,-147.50,-27.50
"YFT",2012,2.00,"VUT",31.00,0.76,-147.50,-12.50
"YFT",2012,2.00,"VUT",167.00,4.54,-147.50,-7.50
"YFT",2012,2.00,"VUT",59.00,2.23,-147.50,-2.50
"YFT",2012,2.00,"VUT",12.00,0.32,-142.50,-7.50
"YFT",2012,2.00,"VUT",57.00,1.80,-142.50,-2.50
"YFT",2012,2.00,"VUT",2.00,0.06,-137.50,-32.50
"YFT",2012,2.00,"VUT",17.00,0.53,-137.50,-27.50
"YFT",2012,2.00,"VUT",3.00,0.09,-137.50,-7.50
"YFT",2012,2.00,"VUT",1.00,0.07,-137.50,-2.50
"YFT",2012,2.00,"VUT",2.00,0.06,-132.50,-32.50
"YFT",2012,2.00,"VUT",30.00,0.62,-132.50,-27.50
"YFT",2012,2.00,"VUT",108.00,2.90,-132.50,-17.50
"YFT",2012,2.00,"VUT",37.00,1.08,-132.50,-7.50
"YFT",2012,2.00,"VUT",19.00,0.41,-127.50,-32.50
"YFT",2012,2.00,"VUT",3.00,0.10,-127.50,-27.50
"YFT",2012,2.00,"VUT",186.00,5.31,-127.50,-17.50
"YFT",2012,2.00,"VUT",2.00,0.06,-122.50,-32.50
"YFT",2012,2.00,"VUT",77.00,2.47,-122.50,-17.50
"YFT",2012,2.00,"VUT",48.00,1.43,-122.50,-12.50
"YFT",2012,2.00,"VUT",19.00,0.92,-122.50,-7.50
"YFT",2012,2.00,"VUT",15.00,0.45,-117.50,-27.50
"YFT",2012,2.00,"VUT",46.00,1.92,-117.50,-17.50
"YFT",2012,2.00,"VUT",27.00,0.96,-117.50,-12.50
"YFT",2012,3.00,"BLZ",57.00,2.72,-102.50,2.50
"YFT",2012,3.00,"BLZ",15.00,0.80,-102.50,12.50
"YFT",2012,3.00,"BLZ",1.00,0.05,-97.50,2.50
"YFT",2012,3.00,"BLZ",2.00,0.11,-87.50,2.50
"YFT",2012,3.00,"BLZ",6.00,0.33,-87.50,12.50
"YFT",2012,3.00,"BLZ",7.00,0.37,-82.50,2.50
"YFT",2012,3.00,"CHN",143.00,4.91,-147.50,-12.50
"YFT",2012,3.00,"CHN",1129.00,35.61,-147.50,-7.50
"YFT",2012,3.00,"CHN",166.00,4.75,-147.50,-2.50
"YFT",2012,3.00,"CHN",144.00,4.19,-147.50,2.50
"YFT",2012,3.00,"CHN",273.00,8.20,-147.50,7.50
"YFT",2012,3.00,"CHN",215.00,6.38,-147.50,12.50
"YFT",2012,3.00,"CHN",10.00,0.37,-142.50,-17.50
"YFT",2012,3.00,"CHN",116.00,3.50,-142.50,-12.50
"YFT",2012,3.00,"CHN",475.00,12.81,-142.50,-7.50
"YFT",2012,3.00,"CHN",289.00,7.64,-142.50,-2.50
"YFT",2012,3.00,"CHN",6.00,0.23,-142.50,2.50
"YFT",2012,3.00,"CHN",887.00,26.46,-142.50,7.50
"YFT",2012,3.00,"CHN",1012.00,31.45,-142.50,12.50
"YFT",2012,3.00,"CHN",5.00,0.14,-137.50,-32.50
"YFT",2012,3.00,"CHN",4.00,0.13,-137.50,-27.50
"YFT",2012,3.00,"CHN",2.00,0.06,-137.50,-22.50
"YFT",2012,3.00,"CHN",20.00,0.70,-137.50,-17.50
"YFT",2012,3.00,"CHN",299.00,8.08,-137.50,-12.50
"YFT",2012,3.00,"CHN",3009.00,85.32,-137.50,-7.50
"YFT",2012,3.00,"CHN",1536.00,42.65,-137.50,-2.50
"YFT",2012,3.00,"CHN",1.00,0.04,-137.50,2.50
"YFT",2012,3.00,"CHN",924.00,27.21,-137.50,7.50
"YFT",2012,3.00,"CHN",1038.00,36.09,-137.50,12.50
"YFT",2012,3.00,"CHN",4.00,0.12,-132.50,-32.50
"YFT",2012,3.00,"CHN",15.00,0.45,-132.50,-27.50
"YFT",2012,3.00,"CHN",35.00,1.05,-132.50,-22.50
"YFT",2012,3.00,"CHN",642.00,20.91,-132.50,-17.50
"YFT",2012,3.00,"CHN",1241.00,34.38,-132.50,-12.50
"YFT",2012,3.00,"CHN",2667.00,76.40,-132.50,-7.50
"YFT",2012,3.00,"CHN",360.00,11.64,-132.50,-2.50
"YFT",2012,3.00,"CHN",115.00,3.34,-132.50,2.50
"YFT",2012,3.00,"CHN",434.00,12.54,-132.50,7.50
"YFT",2012,3.00,"CHN",493.00,15.81,-132.50,12.50
"YFT",2012,3.00,"CHN",6.00,0.18,-132.50,17.50
"YFT",2012,3.00,"CHN",1.00,0.05,-127.50,-32.50
"YFT",2012,3.00,"CHN",14.00,0.43,-127.50,-27.50
"YFT",2012,3.00,"CHN",38.00,1.22,-127.50,-22.50
"YFT",2012,3.00,"CHN",524.00,17.15,-127.50,-17.50
"YFT",2012,3.00,"CHN",719.00,20.22,-127.50,-12.50
"YFT",2012,3.00,"CHN",264.00,8.56,-127.50,-7.50
"YFT",2012,3.00,"CHN",4.00,0.13,-127.50,-2.50
"YFT",2012,3.00,"CHN",1.00,0.04,-122.50,-32.50
"YFT",2012,3.00,"CHN",8.00,0.27,-122.50,-27.50
"YFT",2012,3.00,"CHN",33.00,0.93,-122.50,-22.50
"YFT",2012,3.00,"CHN",220.00,7.55,-122.50,-17.50
"YFT",2012,3.00,"CHN",36.00,1.07,-122.50,-12.50
"YFT",2012,3.00,"CHN",2.00,0.06,-122.50,-7.50
"YFT",2012,3.00,"CHN",1.00,0.03,-122.50,-2.50
"YFT",2012,3.00,"CHN",5.00,0.14,-117.50,-22.50
"YFT",2012,3.00,"CHN",65.00,2.43,-117.50,-17.50
"YFT",2012,3.00,"CHN",1.00,0.06,-117.50,-12.50
"YFT",2012,3.00,"CHN",23.00,0.90,-117.50,12.50
"YFT",2012,3.00,"CHN",16.00,0.53,-112.50,12.50
"YFT",2012,3.00,"CHN",1.00,0.02,-102.50,-17.50
"YFT",2012,3.00,"CHN",34.00,1.43,-97.50,-17.50
"YFT",2012,3.00,"CHN",34.00,1.43,-92.50,-17.50
"YFT",2012,3.00,"CHN",6.00,0.23,-87.50,-17.50
"YFT",2012,3.00,"JPN",34.00,,-147.50,-12.50
"YFT",2012,3.00,"JPN",245.00,,-147.50,-7.50
"YFT",2012,3.00,"JPN",33.00,,-147.50,-2.50
"YFT",2012,3.00,"JPN",81.00,,-147.50,2.50
"YFT",2012,3.00,"JPN",2.00,,-147.50,7.50
"YFT",2012,3.00,"JPN",28.00,,-147.50,12.50
"YFT",2012,3.00,"JPN",49.00,,-142.50,-12.50
"YFT",2012,3.00,"JPN",26.00,,-142.50,-7.50
"YFT",2012,3.00,"JPN",34.00,,-142.50,-2.50
"YFT",2012,3.00,"JPN",117.00,,-142.50,2.50
"YFT",2012,3.00,"JPN",27.00,,-142.50,7.50
"YFT",2012,3.00,"JPN",22.00,,-142.50,22.50
"YFT",2012,3.00,"JPN",11.00,,-142.50,27.50
"YFT",2012,3.00,"JPN",118.00,,-137.50,-7.50
"YFT",2012,3.00,"JPN",15.00,,-137.50,-2.50
"YFT",2012,3.00,"JPN",264.00,,-137.50,2.50
"YFT",2012,3.00,"JPN",33.00,,-137.50,7.50
"YFT",2012,3.00,"JPN",1.00,,-137.50,22.50
"YFT",2012,3.00,"JPN",448.00,,-132.50,-17.50
"YFT",2012,3.00,"JPN",278.00,,-132.50,-12.50
"YFT",2012,3.00,"JPN",837.00,,-132.50,-7.50
"YFT",2012,3.00,"JPN",401.00,,-132.50,-2.50
"YFT",2012,3.00,"JPN",250.00,,-132.50,2.50
"YFT",2012,3.00,"JPN",21.00,,-132.50,7.50
"YFT",2012,3.00,"JPN",57.00,,-127.50,-22.50
"YFT",2012,3.00,"JPN",233.00,,-127.50,-17.50
"YFT",2012,3.00,"JPN",610.00,,-127.50,-12.50
"YFT",2012,3.00,"JPN",3484.00,,-127.50,-7.50
"YFT",2012,3.00,"JPN",267.00,,-127.50,-2.50
"YFT",2012,3.00,"JPN",350.00,,-127.50,2.50
"YFT",2012,3.00,"JPN",106.00,,-127.50,7.50
"YFT",2012,3.00,"JPN",341.00,,-122.50,-22.50
"YFT",2012,3.00,"JPN",1066.00,,-122.50,-17.50
"YFT",2012,3.00,"JPN",937.00,,-122.50,-12.50
"YFT",2012,3.00,"JPN",1811.00,,-122.50,-7.50
"YFT",2012,3.00,"JPN",363.00,,-122.50,-2.50
"YFT",2012,3.00,"JPN",477.00,,-122.50,2.50
"YFT",2012,3.00,"JPN",310.00,,-122.50,7.50
"YFT",2012,3.00,"JPN",74.00,,-117.50,-22.50
"YFT",2012,3.00,"JPN",838.00,,-117.50,-17.50
"YFT",2012,3.00,"JPN",1144.00,,-117.50,-12.50
"YFT",2012,3.00,"JPN",545.00,,-117.50,-7.50
"YFT",2012,3.00,"JPN",92.00,,-117.50,-2.50
"YFT",2012,3.00,"JPN",70.00,,-117.50,2.50
"YFT",2012,3.00,"JPN",37.00,,-117.50,7.50
"YFT",2012,3.00,"JPN",123.00,,-112.50,-17.50
"YFT",2012,3.00,"JPN",550.00,,-112.50,-12.50
"YFT",2012,3.00,"JPN",109.00,,-112.50,-7.50
"YFT",2012,3.00,"JPN",3.00,,-107.50,-17.50
"YFT",2012,3.00,"JPN",357.00,,-107.50,-12.50
"YFT",2012,3.00,"JPN",38.00,,-107.50,-7.50
"YFT",2012,3.00,"JPN",9.00,,-102.50,-17.50
"YFT",2012,3.00,"JPN",649.00,,-102.50,-12.50
"YFT",2012,3.00,"JPN",77.00,,-102.50,-7.50
"YFT",2012,3.00,"JPN",60.00,,-97.50,-17.50
"YFT",2012,3.00,"JPN",1875.00,,-97.50,-12.50
"YFT",2012,3.00,"JPN",255.00,,-92.50,-17.50
"YFT",2012,3.00,"JPN",340.00,,-92.50,-12.50
"YFT",2012,3.00,"JPN",1.00,,-87.50,-27.50
"YFT",2012,3.00,"JPN",18.00,,-87.50,-22.50
"YFT",2012,3.00,"JPN",804.00,,-87.50,-17.50
"YFT",2012,3.00,"JPN",91.00,,-87.50,-12.50
"YFT",2012,3.00,"JPN",3.00,,-82.50,-27.50
"YFT",2012,3.00,"JPN",8.00,,-82.50,-17.50
"YFT",2012,3.00,"KOR",631.00,17.34,-147.50,-2.50
"YFT",2012,3.00,"KOR",562.00,29.40,-147.50,2.50
"YFT",2012,3.00,"KOR",162.00,10.89,-147.50,7.50
"YFT",2012,3.00,"KOR",5.00,0.20,-142.50,-7.50
"YFT",2012,3.00,"KOR",237.00,7.32,-142.50,-2.50
"YFT",2012,3.00,"KOR",160.00,9.38,-142.50,2.50
"YFT",2012,3.00,"KOR",7.00,0.45,-142.50,7.50
"YFT",2012,3.00,"KOR",42.00,1.61,-137.50,-7.50
"YFT",2012,3.00,"KOR",94.00,3.43,-137.50,-2.50
"YFT",2012,3.00,"KOR",30.00,1.45,-137.50,2.50
"YFT",2012,3.00,"KOR",16.00,0.85,-137.50,7.50
"YFT",2012,3.00,"KOR",165.00,6.61,-132.50,-7.50
"YFT",2012,3.00,"KOR",24.00,1.03,-132.50,-2.50
"YFT",2012,3.00,"KOR",93.00,4.70,-132.50,2.50
"YFT",2012,3.00,"KOR",30.00,1.21,-132.50,7.50
"YFT",2012,3.00,"KOR",1.00,0.03,-127.50,2.50
"YFT",2012,3.00,"PYF",16.00,0.80,-147.50,-22.50
"YFT",2012,3.00,"PYF",721.00,31.09,-147.50,-17.50
"YFT",2012,3.00,"PYF",469.00,16.65,-147.50,-12.50
"YFT",2012,3.00,"PYF",4.00,0.18,-142.50,-22.50
"YFT",2012,3.00,"PYF",333.00,10.63,-142.50,-17.50
"YFT",2012,3.00,"PYF",85.00,3.33,-142.50,-12.50
"YFT",2012,3.00,"PYF",27.00,1.23,-137.50,-17.50
"YFT",2012,3.00,"TWN",225.00,8.21,-147.50,-12.50
"YFT",2012,3.00,"TWN",630.00,19.01,-147.50,-7.50
"YFT",2012,3.00,"TWN",887.00,30.48,-147.50,-2.50
"YFT",2012,3.00,"TWN",62.00,3.58,-147.50,2.50
"YFT",2012,3.00,"TWN",1.00,0.03,-147.50,17.50
"YFT",2012,3.00,"TWN",20.00,0.68,-142.50,-12.50
"YFT",2012,3.00,"TWN",7.00,0.14,-142.50,-7.50
"YFT",2012,3.00,"TWN",584.00,15.55,-142.50,-2.50
"YFT",2012,3.00,"TWN",4.00,0.27,-142.50,2.50
"YFT",2012,3.00,"TWN",2.00,0.10,-142.50,7.50
"YFT",2012,3.00,"TWN",28.00,0.57,-142.50,12.50
"YFT",2012,3.00,"TWN",56.00,2.70,-142.50,22.50
"YFT",2012,3.00,"TWN",71.00,2.77,-137.50,-12.50
"YFT",2012,3.00,"TWN",26.00,1.09,-137.50,-7.50
"YFT",2012,3.00,"TWN",7.00,0.39,-137.50,2.50
"YFT",2012,3.00,"TWN",6.00,0.35,-137.50,17.50
"YFT",2012,3.00,"TWN",10.00,0.45,-137.50,22.50
"YFT",2012,3.00,"TWN",38.00,1.02,-132.50,-32.50
"YFT",2012,3.00,"TWN",27.00,0.92,-132.50,-27.50
"YFT",2012,3.00,"TWN",20.00,0.57,-132.50,-22.50
"YFT",2012,3.00,"TWN",56.00,1.80,-132.50,-17.50
"YFT",2012,3.00,"TWN",774.00,24.16,-132.50,-12.50
"YFT",2012,3.00,"TWN",355.00,10.30,-132.50,-7.50
"YFT",2012,3.00,"TWN",7.00,0.21,-132.50,-2.50
"YFT",2012,3.00,"TWN",28.00,0.65,-127.50,-32.50
"YFT",2012,3.00,"TWN",21.00,0.71,-127.50,-27.50
"YFT",2012,3.00,"TWN",37.00,1.10,-127.50,-22.50
"YFT",2012,3.00,"TWN",153.00,5.86,-127.50,-17.50
"YFT",2012,3.00,"TWN",99.00,2.44,-122.50,-32.50
"YFT",2012,3.00,"TWN",4.00,0.10,-122.50,-27.50
"YFT",2012,3.00,"TWN",47.00,2.03,-122.50,-22.50
"YFT",2012,3.00,"TWN",151.00,4.16,-122.50,-17.50
"YFT",2012,3.00,"TWN",65.00,1.61,-117.50,-32.50
"YFT",2012,3.00,"TWN",42.00,1.01,-117.50,-27.50
"YFT",2012,3.00,"TWN",12.00,0.34,-117.50,-22.50
"YFT",2012,3.00,"TWN",50.00,1.53,-117.50,-17.50
"YFT",2012,3.00,"USA",14.00,,-147.50,22.50
"YFT",2012,3.00,"USA",62.00,,-147.50,27.50
"YFT",2012,3.00,"USA",23.00,,-147.50,32.50
"YFT",2012,3.00,"USA",7.00,,-142.50,22.50
"YFT",2012,3.00,"USA",6.00,,-142.50,27.50
"YFT",2012,3.00,"USA",2.00,,-137.50,22.50
"YFT",2012,3.00,"VUT",203.00,7.43,-147.50,-7.50
"YFT",2012,3.00,"VUT",30.00,1.25,-147.50,2.50
"YFT",2012,3.00,"VUT",2.00,0.04,-137.50,-32.50
"YFT",2012,3.00,"VUT",19.00,0.50,-137.50,-27.50
"YFT",2012,3.00,"VUT",20.00,0.52,-132.50,-32.50
"YFT",2012,3.00,"VUT",43.00,1.17,-132.50,-27.50
"YFT",2012,3.00,"VUT",29.00,1.22,-132.50,-22.50
"YFT",2012,3.00,"VUT",13.00,0.31,-132.50,-17.50
"YFT",2012,3.00,"VUT",9.00,0.17,-132.50,-12.50
"YFT",2012,3.00,"VUT",8.00,0.26,-127.50,-32.50
"YFT",2012,3.00,"VUT",31.00,1.13,-127.50,-27.50
"YFT",2012,3.00,"VUT",4.00,0.11,-127.50,-22.50
"YFT",2012,3.00,"VUT",158.00,5.33,-127.50,-17.50
"YFT",2012,3.00,"VUT",17.00,0.52,-127.50,-12.50
"YFT",2012,3.00,"VUT",1.00,0.03,-122.50,-32.50
"YFT",2012,3.00,"VUT",6.00,0.15,-122.50,-27.50
"YFT",2012,3.00,"VUT",2.00,0.07,-122.50,-22.50
"YFT",2012,3.00,"VUT",232.00,8.20,-122.50,-17.50
"YFT",2012,3.00,"VUT",15.00,0.39,-122.50,-12.50
"YFT",2012,3.00,"VUT",22.00,0.51,-117.50,-32.50
"YFT",2012,3.00,"VUT",2.00,0.04,-117.50,-27.50
"YFT",2012,3.00,"VUT",46.00,1.87,-117.50,-22.50
"YFT",2012,3.00,"VUT",263.00,12.45,-117.50,-17.50
"YFT",2012,3.00,"VUT",83.00,2.32,-117.50,-12.50
"YFT",2012,4.00,"BLZ",37.00,2.03,-112.50,2.50
"YFT",2012,4.00,"BLZ",25.00,0.73,-112.50,7.50
"YFT",2012,4.00,"BLZ",6.00,0.32,-107.50,2.50
"YFT",2012,4.00,"BLZ",70.00,3.66,-102.50,2.50
"YFT",2012,4.00,"BLZ",4.00,0.26,-102.50,7.50
"YFT",2012,4.00,"BLZ",60.00,3.06,-92.50,7.50
"YFT",2012,4.00,"BLZ",5.00,0.29,-87.50,2.50
"YFT",2012,4.00,"CHN",24.00,0.71,-147.50,-17.50
"YFT",2012,4.00,"CHN",260.00,9.69,-147.50,-12.50
"YFT",2012,4.00,"CHN",2520.00,84.56,-147.50,-7.50
"YFT",2012,4.00,"CHN",974.00,31.78,-147.50,-2.50
"YFT",2012,4.00,"CHN",253.00,7.58,-147.50,7.50
"YFT",2012,4.00,"CHN",546.00,18.95,-147.50,12.50
"YFT",2012,4.00,"CHN",24.00,0.65,-142.50,-17.50
"YFT",2012,4.00,"CHN",43.00,1.23,-142.50,-12.50
"YFT",2012,4.00,"CHN",137.00,4.53,-142.50,-7.50
"YFT",2012,4.00,"CHN",216.00,6.53,-142.50,-2.50
"YFT",2012,4.00,"CHN",1039.00,31.02,-142.50,7.50
"YFT",2012,4.00,"CHN",2364.00,66.62,-142.50,12.50
"YFT",2012,4.00,"CHN",11.00,0.26,-137.50,-17.50
"YFT",2012,4.00,"CHN",235.00,7.34,-137.50,-12.50
"YFT",2012,4.00,"CHN",3741.00,112.59,-137.50,-7.50
"YFT",2012,4.00,"CHN",291.00,9.20,-137.50,-2.50
"YFT",2012,4.00,"CHN",38.00,1.22,-137.50,2.50
"YFT",2012,4.00,"CHN",1075.00,31.82,-137.50,7.50
"YFT",2012,4.00,"CHN",2134.00,68.02,-137.50,12.50
"YFT",2012,4.00,"CHN",8.00,0.16,-132.50,-22.50
"YFT",2012,4.00,"CHN",2517.00,65.48,-132.50,-17.50
"YFT",2012,4.00,"CHN",2653.00,78.91,-132.50,-12.50
"YFT",2012,4.00,"CHN",5041.00,152.24,-132.50,-7.50
"YFT",2012,4.00,"CHN",337.00,10.16,-132.50,-2.50
"YFT",2012,4.00,"CHN",134.00,4.82,-132.50,2.50
"YFT",2012,4.00,"CHN",357.00,10.81,-132.50,7.50
"YFT",2012,4.00,"CHN",476.00,12.58,-132.50,12.50
"YFT",2012,4.00,"CHN",54.00,2.01,-127.50,-22.50
"YFT",2012,4.00,"CHN",85.00,2.47,-127.50,-17.50
"YFT",2012,4.00,"CHN",8.00,0.34,-127.50,-12.50
"YFT",2012,4.00,"CHN",28.00,0.85,-127.50,-7.50
"YFT",2012,4.00,"CHN",79.00,3.08,-122.50,-22.50
"YFT",2012,4.00,"CHN",54.00,1.76,-122.50,-17.50
"YFT",2012,4.00,"CHN",8.00,0.31,-122.50,-12.50
"YFT",2012,4.00,"CHN",37.00,1.60,-117.50,-22.50
"YFT",2012,4.00,"CHN",9.00,0.37,-117.50,-17.50
"YFT",2012,4.00,"CHN",,6.0e-03,-117.50,-12.50
"YFT",2012,4.00,"CHN",10.00,0.47,-112.50,-22.50
"YFT",2012,4.00,"CHN",6.00,0.27,-112.50,-17.50
"YFT",2012,4.00,"CHN",2.00,0.06,-87.50,-22.50
"YFT",2012,4.00,"CHN",3.00,0.09,-87.50,-17.50
"YFT",2012,4.00,"JPN",235.00,,-147.50,-12.50
"YFT",2012,4.00,"JPN",969.00,,-147.50,-7.50
"YFT",2012,4.00,"JPN",139.00,,-147.50,-2.50
"YFT",2012,4.00,"JPN",8.00,,-147.50,2.50
"YFT",2012,4.00,"JPN",13.00,,-147.50,7.50
"YFT",2012,4.00,"JPN",41.00,,-142.50,-12.50
"YFT",2012,4.00,"JPN",79.00,,-142.50,-7.50
"YFT",2012,4.00,"JPN",453.00,,-142.50,-2.50
